Row,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
2021/05/15,0,0,0.0127122230309596,0.167899520964165,0.167611760922186,0.125869627773922,0.0629686680095469,0.20061953044332,0.2623186688559
2021/05/16,0,0,0.0127122230309596,0.167899520964165,0.167611760922186,0.125869627773922,0.0629686680095469,0.20061953044332,0.2623186688559
2021/05/17,0,0,0.0127122230309596,0.167899520964165,0.167611760922186,0.125869627773922,0.0629686680095469,0.20061953044332,0.2623186688559
2021/05/18,0,0,0.012701100762066,0.0483996613039797,0.0592040643522439,0.0826418289585097,0.0614902624894157,0.307637595258256,0.427925486875529
2021/05/19,0,0,0.012701100762066,0.0483996613039797,0.0592040643522439,0.0826418289585097,0.0614902624894157,0.307637595258256,0.427925486875529
2021/05/20,0,0,0.012701100762066,0.0483996613039797,0.0592040643522439,0.0826418289585097,0.0614902624894157,0.307637595258256,0.427925486875529
2021/05/21,0,0,0.012701100762066,0.0483996613039797,0.0592040643522439,0.0826418289585097,0.0614902624894157,0.307637595258256,0.427925486875529
2021/05/22,0,0,0.012701100762066,0.0483996613039797,0.0592040643522439,0.0826418289585097,0.0614902624894157,0.307637595258256,0.427925486875529
2021/05/23,0,0,0.012701100762066,0.0483996613039797,0.0592040643522439,0.0826418289585097,0.0614902624894157,0.307637595258256,0.427925486875529
2021/05/24,0,0,0.012701100762066,0.0483996613039797,0.0592040643522439,0.0826418289585097,0.0614902624894157,0.307637595258256,0.427925486875529
2021/05/25,0,0,0.000937307184738901,0.0172427277997862,0.0417182392529351,0.0470801329362296,0.288428042741208,0.478527595937425,0.126065954147677
2021/05/26,0,0,0.000937307184738901,0.0172427277997862,0.0417182392529351,0.0470801329362296,0.288428042741208,0.478527595937425,0.126065954147677
2021/05/27,0,0,0.000937307184738901,0.0172427277997862,0.0417182392529351,0.0470801329362296,0.288428042741208,0.478527595937425,0.126065954147677
2021/05/28,0,0,0.000937307184738901,0.0172427277997862,0.0417182392529351,0.0470801329362296,0.288428042741208,0.478527595937425,0.126065954147677
2021/05/29,0,0,0.000937307184738901,0.0172427277997862,0.0417182392529351,0.0470801329362296,0.288428042741208,0.478527595937425,0.126065954147677
2021/05/30,0,0,0.000937307184738901,0.0172427277997862,0.0417182392529351,0.0470801329362296,0.288428042741208,0.478527595937425,0.126065954147677
2021/05/31,0,0,0.000937307184738901,0.0172427277997862,0.0417182392529351,0.0470801329362296,0.288428042741208,0.478527595937425,0.126065954147677
2021/06/01,0,0,0.001152654773517,0.0192652805347589,0.062571841600632,0.0651933339195319,0.371153014693387,0.389810987396882,0.0908528870812913
2021/06/02,0,0,0.001152654773517,0.0192652805347589,0.062571841600632,0.0651933339195319,0.371153014693387,0.389810987396882,0.0908528870812913
2021/06/03,0,0,0.001152654773517,0.0192652805347589,0.062571841600632,0.0651933339195319,0.371153014693387,0.389810987396882,0.0908528870812913
2021/06/04,0,0,0.001152654773517,0.0192652805347589,0.062571841600632,0.0651933339195319,0.371153014693387,0.389810987396882,0.0908528870812913
2021/06/05,0,0,0.001152654773517,0.0192652805347589,0.062571841600632,0.0651933339195319,0.371153014693387,0.389810987396882,0.0908528870812913
2021/06/06,0,0,0.001152654773517,0.0192652805347589,0.062571841600632,0.0651933339195319,0.371153014693387,0.389810987396882,0.0908528870812913
2021/06/07,0,0,0.001152654773517,0.0192652805347589,0.062571841600632,0.0651933339195319,0.371153014693387,0.389810987396882,0.0908528870812913
2021/06/08,0,0,0.035213917025121,0.120450355114408,0.0599823612567746,0.0407000293506419,0.558501122744762,0.141154373505587,0.0439978410027049
2021/06/09,0,0,0.035213917025121,0.120450355114408,0.0599823612567746,0.0407000293506419,0.558501122744762,0.141154373505587,0.0439978410027049
2021/06/10,0,0,0.035213917025121,0.120450355114408,0.0599823612567746,0.0407000293506419,0.558501122744762,0.141154373505587,0.0439978410027049
2021/06/11,0,0,0.035213917025121,0.120450355114408,0.0599823612567746,0.0407000293506419,0.558501122744762,0.141154373505587,0.0439978410027049
2021/06/12,0,0,0.035213917025121,0.120450355114408,0.0599823612567746,0.0407000293506419,0.558501122744762,0.141154373505587,0.0439978410027049
2021/06/13,0,0,0.035213917025121,0.120450355114408,0.0599823612567746,0.0407000293506419,0.558501122744762,0.141154373505587,0.0439978410027049
2021/06/14,0,0,0.035213917025121,0.120450355114408,0.0599823612567746,0.0407000293506419,0.558501122744762,0.141154373505587,0.0439978410027049
2021/06/15,0,0,0.0750572000459736,0.134302818896144,0.0595191365006949,0.0256073442158397,0.594225103456246,0.104958237528883,0.00633015935621921
2021/06/16,0,0,0.0750572000459736,0.134302818896144,0.0595191365006949,0.0256073442158397,0.594225103456246,0.104958237528883,0.00633015935621921
2021/06/17,0,0,0.0750572000459736,0.134302818896144,0.0595191365006949,0.0256073442158397,0.594225103456246,0.104958237528883,0.00633015935621921
2021/06/18,0,0,0.0750572000459736,0.134302818896144,0.0595191365006949,0.0256073442158397,0.594225103456246,0.104958237528883,0.00633015935621921
2021/06/19,0,0,0.0750572000459736,0.134302818896144,0.0595191365006949,0.0256073442158397,0.594225103456246,0.104958237528883,0.00633015935621921
2021/06/20,0,0,0.0750572000459736,0.134302818896144,0.0595191365006949,0.0256073442158397,0.594225103456246,0.104958237528883,0.00633015935621921
2021/06/21,0,0,0.0750572000459736,0.134302818896144,0.0595191365006949,0.0256073442158397,0.594225103456246,0.104958237528883,0.00633015935621921
2021/06/22,0,0,0.802151130922779,0.0248145983599714,0.0289636747095102,0.02721765045393,0.0208361314491275,0.0365939096060374,0.0594229044986442
2021/06/23,0,0,0.802151130922779,0.0248145983599714,0.0289636747095102,0.02721765045393,0.0208361314491275,0.0365939096060374,0.0594229044986442
2021/06/24,0,0,0.802151130922779,0.0248145983599714,0.0289636747095102,0.02721765045393,0.0208361314491275,0.0365939096060374,0.0594229044986442
2021/06/25,0,0,0.802151130922779,0.0248145983599714,0.0289636747095102,0.02721765045393,0.0208361314491275,0.0365939096060374,0.0594229044986442
2021/06/26,0,0,0.802151130922779,0.0248145983599714,0.0289636747095102,0.02721765045393,0.0208361314491275,0.0365939096060374,0.0594229044986442
2021/06/27,0,0,0.802151130922779,0.0248145983599714,0.0289636747095102,0.02721765045393,0.0208361314491275,0.0365939096060374,0.0594229044986442
2021/06/28,0,0,0.802151130922779,0.0248145983599714,0.0289636747095102,0.02721765045393,0.0208361314491275,0.0365939096060374,0.0594229044986442
2021/06/29,0,0,0.387317261737419,0.077031206072533,0.0735872926623559,0.0780151813325836,0.0230004217036829,0.143923952769188,0.217124683722238
2021/06/30,0,0,0.387317261737419,0.077031206072533,0.0735872926623559,0.0780151813325836,0.0230004217036829,0.143923952769188,0.217124683722238
2021/07/01,0,0,0.387317261737419,0.077031206072533,0.0735872926623559,0.0780151813325836,0.0230004217036829,0.143923952769188,0.217124683722238
2021/07/02,0,0,0.387317261737419,0.077031206072533,0.0735872926623559,0.0780151813325836,0.0230004217036829,0.143923952769188,0.217124683722238
2021/07/03,0,0,0.387317261737419,0.077031206072533,0.0735872926623559,0.0780151813325836,0.0230004217036829,0.143923952769188,0.217124683722238
2021/07/04,0,0,0.387317261737419,0.077031206072533,0.0735872926623559,0.0780151813325836,0.0230004217036829,0.143923952769188,0.217124683722238
2021/07/05,0,0,0.387317261737419,0.077031206072533,0.0735872926623559,0.0780151813325836,0.0230004217036829,0.143923952769188,0.217124683722238
2021/07/06,0,0,0.371779095038857,0.0417606988065392,0.0389407774806756,0.0325417252412159,0.389966753294427,0.0915181271717774,0.0334928229665072
2021/07/07,0,0,0.371779095038857,0.0417606988065392,0.0389407774806756,0.0325417252412159,0.389966753294427,0.0915181271717774,0.0334928229665072
2021/07/08,0,0,0.371779095038857,0.0417606988065392,0.0389407774806756,0.0325417252412159,0.389966753294427,0.0915181271717774,0.0334928229665072
2021/07/09,0,0,0.371779095038857,0.0417606988065392,0.0389407774806756,0.0325417252412159,0.389966753294427,0.0915181271717774,0.0334928229665072
2021/07/10,0,0,0.371779095038857,0.0417606988065392,0.0389407774806756,0.0325417252412159,0.389966753294427,0.0915181271717774,0.0334928229665072
2021/07/11,0,0,0.371779095038857,0.0417606988065392,0.0389407774806756,0.0325417252412159,0.389966753294427,0.0915181271717774,0.0334928229665072
2021/07/12,0,0,0.371779095038857,0.0417606988065392,0.0389407774806756,0.0325417252412159,0.389966753294427,0.0915181271717774,0.0334928229665072
2021/07/13,0,0,0.119048534552053,0.178486744411303,0.327236073804305,0.222048276379803,0.105326954098439,0.0285014840326872,0.0193519327214102
